Title,Artist,Album,Track,Genre,Year,Length,Filename,zero_crossing_rate_mean,rms_mean,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,Tempo
Summer Night,Stan Getz,(1975) The Master,01/4,Jazz,1975,606.0,Stan Getz - 01 - Summer Night.mp3,0.025733498965992647,0.06830651,0.2957777,891.9578074379622,1493.176921990809,1685.6877235436218,139.6748310810811
Lamento Gitano,Stan Kenton,1940-1944,07/22,Swing,1942,204.0,Stan Kenton - 07 - Lamento Gitano.mp3,0.05494524598490712,0.091052234,0.40802953,937.0845203161444,936.5731059279227,1885.5490150097353,151.99908088235293
Reed Rapture,Stan Kenton,1940-1944,08/22,Swing,1942,153.0,Stan Kenton - 08 - Reed Rapture.mp3,0.03872784593895124,0.10049505,0.38417548,679.9743401531889,750.0211672275672,1271.658977118808,156.60511363636363
Then I'll Be Tired Of You,Stanley Turrentine,Ballads (1960-1969),03,Jazz,1961,370.0,Stanley Turrentine - 03 - Then I'll Be Tired Of You.mp3,0.04106919610463429,0.079040825,0.31120798,1242.4149180814472,1654.2439142079027,2486.305798982319,55.569556451612904
Do It Again,Steely Dan,The Definitive Collection,1,Rock,1972,355.0,Steely Dan - 01 - Do It Again.mp3,0.04485271442047214,0.17946112,0.44138873,1209.611744980446,1597.2980543636174,2710.7023587536887,123.046875
Dancefloorqueen,Stefan Brandenburg,Winter Collection 2017,16/19,Electronic,2017,429.0,Stefan Brandenburg - 16 - Dancefloorqueen.mp3,0.020146798054131193,0.25784397,0.6878882,748.4895301811608,1228.5736647726926,1472.520262538095,126.04801829268293
Never Knew Love Like This Before,Stephaine Mills ,The Ultimate Collection Soul 100 Hits CD05,14,Soul,2008,325.0,Stephaine Mills  - 14 - Never Knew Love Like This Before.mp3,0.061192090297262,0.13853674,0.38677844,1411.4690072801839,1766.9591335666541,2986.7590228101417,114.84375
Little Peace in C for U,Stéphane Grappelli,(1995) Flamingo,02,Jazz,1995,185.0,Stéphane Grappelli - 02 - Little Peace in C for U.mp3,0.04783682336010062,0.1418541,0.39621767,1492.8633473610005,1975.7365778777466,3484.972676847003,109.95678191489361
Something In The Way,Stephanie Mills ,The Ultimate Collection Soul 100 Hits CD04,16,Soul,2008,228.0,Stephanie Mills  - 16 - Something In The Way.mp3,0.08681504571400929,0.15769315,0.40141466,1917.1356095142394,1935.8305144039903,3964.1281127929688,101.33272058823529
Do You,Stoshi,Winter Collection 2017,05/19,Electronic,2017,339.0,Stoshi - 05 - Do You.mp3,0.1011020908414764,0.18054636,0.5910542,1805.114749529469,1615.6096186966693,3332.927762908463,123.046875
Pillow Talk,Sylvia ,The Ultimate Collection Soul 100 Hits CD02,17,Soul,2008,260.0,Sylvia  - 17 - Pillow Talk.mp3,0.057301618735487614,0.10435486,0.47473213,1260.6743038640388,1512.5141835681086,2599.3801152373985,109.95678191489361
Whatever You Like ,T.I.,Unknown,19,Pop,2009,250.0,T.I. - 19 - Whatever You Like .mp3,0.051690258108794504,0.27240634,0.5108951,1646.1587566910362,1881.3919538436487,3759.8085149522904,151.99908088235293
Live Your Life ,T.I. ft. Rihanna,Unknown,08,Pop,2009,339.0,T.I. ft. Rihanna - 08 - Live Your Life .mp3,0.09132569493154992,0.2538177,0.45423988,1888.4509299016665,1840.2022368755108,3854.2016941696497,105.46875
Love Story,Taylor Swift,Unknown,003,Pop,2009,233.0,Taylor Swift - 03 - Love Story.mp3,0.0650861521623452,0.18738991,0.38932312,1257.5920740760969,1417.8511733389996,2738.929271402743,120.18531976744185
Shake It Off,Taylor Swift,100 Greatest Modern Pop Songs,03,Pop,2020,219.0,Taylor Swift - 03 - Shake It Off.mp3,0.07670786949134094,0.23412344,0.44709754,1838.7053631026736,2034.8198607401546,3843.553841889089,161.4990234375
You Belong With Me,Taylor Swift,Unknown,095,Pop,Unknown,232.0,Taylor Swift - 95 - You Belong With Me.mp3,0.0700413376185178,0.22539917,0.42344368,1630.2619044977887,1884.6215089549412,3547.059801414655,129.19921875
"Assassins (Remix) (feat. Planet Asia, Chino XL, Royce the 5'9, Token, Bronze Nazareth & Passionate MC)",Tech N9ne,The Academy 3,16/34,Hip Hop,2021,332.0,"Tech N9ne - 16 - Assassins (Remix) (feat. Planet Asia, Chino XL, Royce the 5'9, Token, Bronze Nazareth & Passionate MC).mp3",0.11899134396768576,0.17440595,0.4302772,2286.0231804030986,2137.0029079523583,4920.009832706983,161.4990234375
"I'm Coming, Virginia",Teddy Wilson,(1937-38) Teddy Wilson Combos,05/24,Swing,1937,165.0,"Teddy Wilson - 05 - I'm Coming, Virginia.mp3",0.037897352094620744,0.10001177,0.30326292,667.7845710611009,870.3296908408461,1194.003196692688,92.28515625
Too Good To Be True,Teddy Wilson,(1935-36) Teddy Wilson Combos,05/22,Swing,1936,191.0,Teddy Wilson - 05 - Too Good To Be True.mp3,0.02681531404194079,0.06341847,0.34457162,618.7449310525907,846.2147853026519,1154.1201045269568,97.50884433962264
Warmin' Up,Teddy Wilson,(1935-36) Teddy Wilson Combos,06/22,Swing,1936,194.0,Teddy Wilson - 06 - Warmin' Up.mp3,0.04726889406564435,0.083113514,0.3367322,726.0768170768455,817.4743238736388,1354.181394783705,123.046875
Paro,Telomic,Liquicity Summer 2021,11,Electronic,2021,252.0,Telomic - 11 - Paro.mp3,0.01599754120912345,0.28202313,0.3627323,437.7414888928234,646.1340856641896,848.9636164331583,172.265625
If You Let Me Stay,Terence Trent D'Arby ,Ultimate Soul Collection Soul 100 Hits CD3,12,Soul,2008,193.0,Terence Trent D'Arby  - 12 - If You Let Me Stay.mp3,0.08626894168440402,0.17056242,0.3974987,1931.2573952626678,1992.299343184303,4111.133473871662,99.38401442307692
Ghetto Blues,Tha Dogg Pound,The Academy 3,31/34,Hip Hop,2021,194.0,Tha Dogg Pound - 31 - Ghetto Blues.mp3,0.06323998040828173,0.20478074,0.5129694,1584.2966463313737,1695.313435156351,3171.5474887529026,112.34714673913044
Something,The Beatles,(1969) Abbey Road (2009 Stereo Remaster),2/17,Rock,1969,182.0,The Beatles - 02 - Something.mp3,0.04071677949037345,0.13175136,0.43408403,915.3630979711734,1207.8191086642928,1812.3036245812573,135.99917763157896
Glass Onion,The Beatles,1968- The White Album (Disc 1) (2007 Dr. Ebbets Red Wax Mono),3/17,Rock,1968,137.0,The Beatles - 03 - Glass Onion.mp3,0.07384838186919504,0.1602241,0.5037995,1486.142190798724,1525.2393806223515,2959.3279386821546,123.046875
Nobody Knows,The Brothers Four,The Greenwich Village Folk Scene CD3,5/20,Folk,2014,180.0,The Brothers Four - 05 - Nobody Knows.mp3,0.020167206093991873,0.15662743,0.5016386,595.8464003242352,1084.0454784366414,1008.2022368723394,114.84375
Nine Pound Hammer,The Brothers Four,The Greenwich Village Folk Scene CD1,11,Folk,2014,168.0,The Brothers Four - 11 - Nine Pound Hammer.mp3,0.04168984616873065,0.12908854,0.3812265,927.8626174179109,1320.4636401249386,1617.42771963586,126.04801829268293
Greenfields,The Brothers Four,The Greenwich Village Folk Scene CD2,13/20,Folk,2014,185.0,The Brothers Four - 13 - Greenfields.mp3,0.041036410966524765,0.1283234,0.45938265,1327.744717831998,1858.6296598076956,2840.853655079939,62.26468373493976
The Green Leaves Of Summer,The Brothers Four,The Greenwich Village Folk Scene CD3,15/20,Folk,2014,177.0,The Brothers Four - 15 - The Green Leaves Of Summer.mp3,0.03572984819441757,0.14574885,0.42643204,826.799592262356,1051.0227435864485,1635.3859443782653,198.76802884615384
Something Just Like This,"The Chainsmokers, Coldplay",100 Greatest Modern Pop Songs,16,Pop,2020,248.0,"The Chainsmokers, Coldplay - 16 - Something Just Like This.mp3",0.047304135727070436,0.28949776,0.4593153,1495.8055166898635,1821.94615426304,3329.919447766,103.359375
Closer,"The Chainsmokers, Halsey",100 Greatest Modern Pop Songs,02,Pop,2020,245.0,"The Chainsmokers, Halsey - 02 - Closer.mp3",0.10199484810371517,0.23909625,0.4165051,2254.7199323020736,2170.176381994954,4847.241522726998,95.703125
Nightshift,The Commodores ,The Ultimate Collection Soul 100 Hits CD02,3,Soul,2008,256.0,The Commodores  - 03 - Nightshift.mp3,0.03331886504087655,0.13606031,0.49533966,1084.8257323072346,1597.490980571235,2367.694016211542,105.46875
Smokey Places (Original Mix),The Corsairs,"The Magic of Rhythm and Blues, Vol. 1",04,Rhythm n Blues,2021,183.0,The Corsairs - 04 - Smokey Places (Original Mix).mp3,0.05298352315329915,0.16517518,0.3890972,1238.8428672417385,1597.2101583124,2444.0998041961952,120.18531976744185
Ginger Ale,The Crack Kids,Winter Collection 2017,19/19,Electronic,2017,424.0,The Crack Kids - 19 - Ginger Ale.mp3,0.017403900807856035,0.26505464,0.7496739,923.2959433333451,1286.4883629633198,1858.7054273292376,120.18531976744185
Can't Go On Living,The Delfonics ,The Ultimate Collection Soul 100 Hits CD02,19,Soul,2008,190.0,The Delfonics  - 19 - Can't Go On Living.mp3,0.05430201480263158,0.14265467,0.44493404,1233.9993877273985,1432.0366655282687,2572.259445899042,161.4990234375
Think It Over,The Delfonics ,The Ultimate Collection Soul 100 Hits CD01,19,Soul,2008,277.0,The Delfonics  - 19 - Think It Over.mp3,0.04348461989647833,0.16304566,0.42114875,1148.9686462501088,1530.6885756824556,2396.5209252325003,132.51201923076923
Back Door Man,The Doors,(1967) The Doors,01,Rock,1967,214.0,The Doors - 01 - Back Door Man.mp3,0.04024805594523994,0.09814304,0.4181422,937.8430979160491,1296.460339415203,1787.9808549910506,178.20581896551724
"Hello, I Love You",The Doors,(1968) Waiting For The Sun - Perception Boxset 2006,01/16,Rock,1968,136.0,"The Doors - 01 - Hello, I Love You.mp3",0.06560693510545666,0.15274255,0.5128053,1506.3301226104763,1621.8911046643896,3084.1771837358506,117.45383522727273
The Changeling,The Doors,(1971) LA Woman,01/10,Rock,1971,261.0,The Doors - 01 - The Changeling.mp3,0.06205319620138351,0.067679696,0.55239856,1511.7837008117783,1758.0012278144645,3115.331162018673,117.45383522727273
Love Her Madly,The Doors,(1971) LA Woman,02/10,Rock,1971,201.0,The Doors - 02 - Love Her Madly.mp3,0.0776088466585236,0.09797739,0.49337998,1634.701898647206,1758.651958028027,3207.7743530273438,147.65625
Float On,The Floaters ,The Ultimate Collection Soul 100 Hits CD01,18,Soul,2008,250.0,The Floaters  - 18 - Float On.mp3,0.05106110469475619,0.10974277,0.42269596,1092.3429165444516,1338.2462697174576,2278.4758057018553,95.703125
Loving You Is Sweeter Than Ever,The Four Tops ,The Ultimate Collection Soul 100 Hits CD01,11,Soul,2008,168.0,The Four Tops  - 11 - Loving You Is Sweeter Than Ever.mp3,0.05159360336445434,0.15621537,0.43481496,1197.1587832979062,1512.4589829184924,2438.6040040952134,99.38401442307692
You Found Me,The Fray,Unknown,012,Pop,2009,244.0,The Fray - 12 - You Found Me.mp3,0.05519439413820627,0.30219904,0.42826208,1392.0139271983915,1648.6611483161962,2947.544676600595,75.99954044117646
Closer to God,The God Fahim,The Academy 3,18/34,Hip Hop,2021,144.0,The God Fahim - 18 - Closer to God.mp3,0.05459264040731424,0.2373034,0.47621623,1522.1425824398198,1724.103860550379,3211.493080540707,86.1328125
Amelia Earhart's Last Flight,The Greenbriar Boys (Featuring John Herald),The Greenwich Village Folk Scene CD2,12/20,Folk,2014,223.0,The Greenbriar Boys (Featuring John Herald) - 12 - Amelia Earhart's Last Flight.mp3,0.05129050617985681,0.146748,0.4031854,1247.9690424633154,1787.7550293768056,2169.472298164486,135.99917763157896
Down The Road,The Greenbriar Boys (Featuring John Herald),The Greenwich Village Folk Scene CD1,16,Folk,2014,121.0,The Greenbriar Boys (Featuring John Herald) - 16 - Down The Road.mp3,0.0567243357560952,0.17377116,0.39366695,1393.0820028328978,1843.4294301232715,2652.8464586004015,114.84375
Johnny With The Bandy Legs,The Highwaymen,The Greenwich Village Folk Scene CD1,15,Folk,2014,199.0,The Highwaymen - 15 - Johnny With The Bandy Legs.mp3,0.04164411704237616,0.17151964,0.36955357,1049.8036666880178,1404.1122503868319,2048.495946358601,114.84375
Whiskey In The Jar,The Highwaymen,The Greenwich Village Folk Scene CD2,16/20,Folk,2014,165.0,The Highwaymen - 16 - Whiskey In The Jar.mp3,0.02653498693885449,0.16389973,0.42002484,558.5317492640172,732.3191127510737,1131.8514891822272,120.18531976744185
This Old Heart Of Mine,The Isley Brothers ,The Ultimate Collection Soul 100 Hits CD01,10,Soul,2008,166.0,The Isley Brothers  - 10 - This Old Heart Of Mine.mp3,0.0612884615966041,0.24800228,0.38476712,1440.9338292305713,1662.9467458047475,3154.089260987084,132.51201923076923
I Want You Back,The Jackson 5 ,The Ultimate Collection Soul 100 Hits CD05,1,Soul,2008,176.0,The Jackson 5  - 01 - I Want You Back.mp3,0.06592760587993421,0.14791629,0.38834515,1296.8921591474952,1421.5934676727422,2501.4390408070094,99.38401442307692
Human,The Killers,Unknown,046,Pop,2009,245.0,The Killers - 46 - Human.mp3,0.05242806543875774,0.18487385,0.4800942,1271.3592152262465,1552.6722273043708,2619.123745850365,135.99917763157896
Picture Book,The Kinks,The Kinks are the Village Green Preservation Society,3,Rock,1968,160.0,The Kinks - 03 - Picture Book.mp3,0.03895668053405573,0.12395052,0.49137682,916.4493473371806,1324.1835443839257,1747.368600567797,120.18531976744185
Johnny Thunder,The Kinks,The Kinks are the Village Green Preservation Society,4,Rock,1968,153.0,The Kinks - 04 - Johnny Thunder.mp3,0.06099849736358359,0.12706567,0.48262894,1173.5450470659148,1266.4905806035938,2390.704293738209,97.50884433962264
A Wayfaring Stranger,The Limeliters,The Greenwich Village Folk Scene CD3,6/20,Folk,2014,190.0,The Limeliters - 06 - A Wayfaring Stranger.mp3,0.033008492767995355,0.18200828,0.38671616,756.1659069899176,1039.2652575235566,1395.3686457300334,120.18531976744185
Sweet Water Rolling,The Limeliters,The Greenwich Village Folk Scene CD2,11/20,Folk,2014,150.0,The Limeliters - 11 - Sweet Water Rolling.mp3,0.035383856333446206,0.1719253,0.44173825,752.1535393830449,952.995194360993,1468.6140361585115,123.046875
Those Were The Days,The Limeliters,The Greenwich Village Folk Scene CD1,14,Folk,2014,187.0,The Limeliters - 14 - Those Were The Days.mp3,0.03837240591137771,0.17809121,0.40619484,816.9450200293472,1063.6965336145865,1583.196676626294,109.95678191489361
Everywhere I Look This Mornin',The Limeliters,The Greenwich Village Folk Scene CD3,16/20,Folk,2014,123.0,The Limeliters - 16 - Everywhere I Look This Mornin'.mp3,0.016210786329334367,0.16258249,0.38379604,486.0794339580328,870.8324799126846,812.3867542751065,105.46875
I May Be Wrong But I Think You're Wonderful,The Mills Brothers,(1967-68) The Mills Brothers & Count Basie,02/21,Swing,1967,189.0,The Mills Brothers - 02 - I May Be Wrong But I Think You're Wonderful.mp3,0.06938383970467299,0.17062409,0.46819073,1321.0075496075317,1343.2690801340082,2666.1172116873063,60.09265988372093
Cherry Point,The Mills Brothers,(1967-68) The Mills Brothers & Count Basie,13/21,Swing,1968,207.0,The Mills Brothers - 13 - Cherry Point.mp3,0.06022185806888545,0.12856245,0.42482692,1191.5325829858552,1323.9806960965773,2366.9023543319468,112.34714673913044
Sent For You Yesterday (And Here You Are Today),The Mills Brothers,(1967-68) The Mills Brothers & Count Basie,16/21,Swing,1968,217.0,The Mills Brothers - 16 - Sent For You Yesterday (And Here You Are Today).mp3,0.05746705613269156,0.101029694,0.41380158,1351.0718019786377,1568.9130238309656,2869.3263995758152,135.99917763157896
Every Day,The Mills Brothers,(1967-68) The Mills Brothers & Count Basie,21/21,Swing,1968,175.0,The Mills Brothers - 21 - Every Day.mp3,0.07345373195022252,0.10189667,0.47097158,1404.0997924898165,1436.541025576866,2768.789507508647,114.84375
Shop Around (Original Mix),The Miracles,"The Magic of Rhythm and Blues, Vol. 1",18,Rhythm n Blues,2021,171.0,The Miracles - 18 - Shop Around (Original Mix).mp3,0.051566392644640094,0.20172651,0.3629678,1160.5974727175674,1472.8214885537618,2265.863381967456,132.51201923076923
Sincerely (Original Mix),The Moonglows,"The Magic of Rhythm and Blues, Vol. 1",27,Rhythm n Blues,2021,192.0,The Moonglows - 27 - Sincerely (Original Mix).mp3,0.0367148195626935,0.16830891,0.35464963,1040.0802561916355,1463.0652156163792,2142.920375386997,77.1338619402985
Nine Hundred Miles,The New Christy Minstrels,The Greenwich Village Folk Scene CD2,2/20,Folk,2014,143.0,The New Christy Minstrels - 02 - Nine Hundred Miles.mp3,0.03217223554203754,0.18907025,0.45257947,735.181429994509,965.3268693117327,1479.872301414655,151.99908088235293
Hypnotize (2007 Remaster),The Notorious B.I.G.,100 Greatest Rap Songs: The Greatest Hip-Hop Tracks Ever,2,Hip Hop,2020-01-03,230.0,The Notorious B.I.G. - 02 - Hypnotize (2007 Remaster).mp3,0.08099043996710527,0.23957328,0.5411426,1867.822271138126,1880.8735371274201,3713.6587940133395,93.96306818181819
I'm Doing Fine Now,The Pasadenas ,Ultimate Soul Collection Soul 100 Hits CD3,11,Soul,2008,210.0,The Pasadenas  - 11 - I'm Doing Fine Now.mp3,0.07727853875411184,0.1376515,0.48619333,1761.16870362284,1925.7414292702974,3923.6700241041626,114.84375
Next To You,The Police,(1978) Outlandos D'Amour,1/10,Rock,1978,175.0,The Police - 01 - Next To You.mp3,0.08162762432275542,0.10941028,0.43014428,1779.611379626571,1933.636593484998,3821.54147499486,172.265625
Peanuts,The Police,(1978) Outlandos D'Amour,5/10,Rock,1978,242.0,The Police - 05 - Peanuts.mp3,0.08182858682638351,0.10799591,0.4130517,1745.9819326298298,1837.453517866428,3716.215028556139,178.20581896551724
I Hate This Part  ,The Pussycat Dolls,Unknown,010,Pop,2009,220.0,The Pussycat Dolls - 10 - I Hate This Part  .mp3,0.10072671518237229,0.20133363,0.3268775,2462.44397759095,2380.625251091055,5308.315818007148,112.34714673913044
You To Me Are Everything,The Real Thing ,The Ultimate Collection Soul 100 Hits CD02,8,Soul,2008,201.0,The Real Thing  - 08 - You To Me Are Everything.mp3,0.06492326577012383,0.16082333,0.39101568,1605.7444076290496,1881.8429783226356,3446.558325799995,103.359375
Can't Get By Without You,The Real Thing ,The Ultimate Collection Soul 100 Hits CD05,15,Soul,2008,202.0,The Real Thing  - 15 - Can't Get By Without You.mp3,0.05855794144857779,0.13445114,0.4362615,1556.6664096065429,1875.8189258819473,3434.618814663252,99.38401442307692
Miss You,The Rolling Stones,(1978) Some Girls (1987 CBS),01,Rock,1978,289.0,The Rolling Stones - 01 - Miss You.mp3,0.05723680431259675,0.08339223,0.4538438,1287.5177422935346,1508.673592005709,2544.851278299149,109.95678191489361
Rocks Off ,The Rolling Stones,(1972) Exile on Main St. [ Virgin Remaster ],01,Rock,1972,274.0,The Rolling Stones - 01 - Rocks Off .mp3,0.07697940979948723,0.1670391,0.5032214,1439.6965497337485,1576.6171902558735,2811.828830589082,143.5546875
Sway,The Rolling Stones,(1971) Sticky Fingers ('91 Cd) {CBS Master},02,Rock,1971,233.0,The Rolling Stones - 02 - Sway.mp3,0.06389984036377709,0.098718725,0.43361932,1104.4967595542462,1181.6844651057236,2057.929222650203,143.5546875
Empty Heart,The Rolling Stones,(1965) 12 X 5 (SACD-hybrid),3/12,Rock,1965,159.0,The Rolling Stones - 03 - Empty Heart.mp3,0.08588836953366873,0.13866583,0.42986855,1939.5354847920664,2125.8485961301762,4496.989473986552,139.6748310810811
It Won't Take Long,The Rolling Stones,(2005) A Bigger Bang (UMG Remaster 2009),3/16,Rock,2005,235.0,The Rolling Stones - 03 - It Won't Take Long.mp3,0.06319217268527477,0.29583308,0.47134605,1262.850908649622,1428.2912450102235,2509.87648978691,117.45383522727273
Wild Horses,The Rolling Stones,(1971) Sticky Fingers ('91 Cd) {CBS Master},03,Rock,1971,344.0,The Rolling Stones - 03 - Wild Horses.mp3,0.039276123046875,0.039611433,0.399721,965.3586709116863,1397.2756906499544,1848.0034087095466,135.99917763157896
Live With Me,The Rolling Stones,(1969) Let It Bleed (SACD-hybrid),4/9,Rock,1969,213.0,The Rolling Stones - 04 - Live With Me.mp3,0.05364668996710526,0.15146908,0.56222373,1343.9976549690048,1647.234767581022,2844.6182156494897,129.19921875
